locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBKIICBG_03351	CDS	384				hypothetical protein
MBKIICBG_03352	gene	1242	rafB			
MBKIICBG_03352	CDS	1242	rafB			Raffinose permease
MBKIICBG_03353	gene	1326	rimO			
MBKIICBG_03353	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
MBKIICBG_03354	gene	594				
MBKIICBG_03354	CDS	594				hypothetical protein
MBKIICBG_03355	gene	912	gsiD_2			
MBKIICBG_03355	CDS	912	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
MBKIICBG_03356	gene	921	gsiC_3			
MBKIICBG_03356	CDS	921	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
MBKIICBG_03357	gene	1542	gsiB			
MBKIICBG_03357	CDS	1542	gsiB		COG0747	Glutathione-binding protein GsiB
MBKIICBG_03358	gene	1860	gsiA_2			
MBKIICBG_03358	CDS	1860	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
MBKIICBG_03359	gene	942	iaaA			
MBKIICBG_03359	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
MBKIICBG_03360	gene	1236	moeA			
MBKIICBG_03360	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
MBKIICBG_03361	gene	756	moeB			
MBKIICBG_03361	CDS	756	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
MBKIICBG_03362	gene	900	cutD			
MBKIICBG_03362	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
MBKIICBG_03363	gene	2433	pflD			
MBKIICBG_03363	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
MBKIICBG_03364	gene	816	ybiV			
MBKIICBG_03364	CDS	816	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
MBKIICBG_03365	gene	1266	ybiU			
MBKIICBG_03365	CDS	1266	ybiU			putative protein YbiU
MBKIICBG_03366	gene	1245	cytR_2			
MBKIICBG_03366	CDS	1245	cytR_2		COG1609	HTH-type transcriptional repressor CytR
MBKIICBG_03367	gene	1302	exuT_4			
MBKIICBG_03367	CDS	1302	exuT_4			Hexuronate transporter
MBKIICBG_03368	gene	2364				
MBKIICBG_03368	CDS	2364				hypothetical protein
MBKIICBG_03369	gene	1593	ybiT			
MBKIICBG_03369	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
MBKIICBG_03370	gene	786				
MBKIICBG_03370	CDS	786				hypothetical protein
MBKIICBG_03371	gene	990	ybiS			
MBKIICBG_03371	CDS	990	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
MBKIICBG_03372	gene	717	gmuR			
MBKIICBG_03372	CDS	717	gmuR		COG2188	HTH-type transcriptional regulator GmuR
MBKIICBG_03373	gene	1377	bglA_3			
MBKIICBG_03373	CDS	1377	bglA_3	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
MBKIICBG_03374	gene	1113	ybiR			
MBKIICBG_03374	CDS	1113	ybiR		COG0471	Inner membrane protein YbiR
MBKIICBG_03375	gene	474	mntR			
MBKIICBG_03375	CDS	474	mntR		COG1321	Transcriptional regulator MntR
MBKIICBG_03376	gene	126	mntS			
MBKIICBG_03376	CDS	126	mntS			Small protein MntS
MBKIICBG_03377	gene	1581	opgE			
MBKIICBG_03377	CDS	1581	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
MBKIICBG_03378	gene	513	ompX			
MBKIICBG_03378	CDS	513	ompX		COG3637	Outer membrane protein X
MBKIICBG_03379	gene	888	rhtA			
MBKIICBG_03379	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
MBKIICBG_03380	gene	504	dps			
MBKIICBG_03380	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
MBKIICBG_03381	gene	747	glnH_2			
MBKIICBG_03381	CDS	747	glnH_2		COG0834	Glutamine-binding periplasmic protein
MBKIICBG_03382	gene	660	glnP_1			
MBKIICBG_03382	CDS	660	glnP_1		COG0765	Glutamine transport system permease protein GlnP
MBKIICBG_03383	gene	723	glnQ_5			
MBKIICBG_03383	CDS	723	glnQ_5		COG1126	Glutamine transport ATP-binding protein GlnQ
MBKIICBG_03384	gene	2196	ybiO			
MBKIICBG_03384	CDS	2196	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
MBKIICBG_03385	gene	915	rlmF			
MBKIICBG_03385	CDS	915	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
MBKIICBG_03386	gene	615				
MBKIICBG_03386	CDS	615				hypothetical protein
MBKIICBG_03387	gene	261	mcbA			
MBKIICBG_03387	CDS	261	mcbA			putative protein McbA
MBKIICBG_03388	gene	267	ybiI_3			
MBKIICBG_03388	CDS	267	ybiI_3		COG1734	putative protein YbiI
MBKIICBG_03389	gene	261	bhsA_2			
MBKIICBG_03389	CDS	261	bhsA_2			Multiple stress resistance protein BhsA
MBKIICBG_03390	gene	969	ybiB			
MBKIICBG_03390	CDS	969	ybiB		COG0547	putative protein YbiB
MBKIICBG_03391	gene	2169	dinG			
MBKIICBG_03391	CDS	2169	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
MBKIICBG_03392	gene	1356	rhlE			
MBKIICBG_03392	CDS	1356	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
MBKIICBG_03393	gene	993	aptB_1			
MBKIICBG_03393	CDS	993	aptB_1	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
MBKIICBG_03394	gene	846	aptA_1			
MBKIICBG_03394	CDS	846	aptA_1	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
MBKIICBG_03395	gene	750	fabG_6			
MBKIICBG_03395	CDS	750	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBKIICBG_03396	gene	1332	gudP_2			
MBKIICBG_03396	CDS	1332	gudP_2			putative glucarate transporter
MBKIICBG_03397	gene	924	perR			
MBKIICBG_03397	CDS	924	perR			HTH-type transcriptional regulator PerR
MBKIICBG_03398	gene	660	cecR			
MBKIICBG_03398	CDS	660	cecR		COG1309	HTH-type transcriptional dual regulator CecR
MBKIICBG_03399	gene	996				
MBKIICBG_03399	CDS	996				hypothetical protein
MBKIICBG_03400	gene	1740	ybhF_2			
MBKIICBG_03400	CDS	1740	ybhF_2		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
MBKIICBG_03401	gene	1134	ybhS			
MBKIICBG_03401	CDS	1134	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
MBKIICBG_03402	gene	1107	ybhR_2			
MBKIICBG_03402	CDS	1107	ybhR_2		COG0842	putative multidrug ABC transporter permease YbhR
MBKIICBG_03403	gene	438	ybhQ			
MBKIICBG_03403	CDS	438	ybhQ			Inner membrane protein YbhQ
MBKIICBG_03404	gene	762				
MBKIICBG_03404	CDS	762				hypothetical protein
MBKIICBG_03405	gene	1245	clsB			
MBKIICBG_03405	CDS	1245	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
MBKIICBG_03406	gene	966	ybhN			
MBKIICBG_03406	CDS	966	ybhN		COG0392	Inner membrane protein YbhN
MBKIICBG_03407	gene	705	ybhL			
MBKIICBG_03407	CDS	705	ybhL		COG0670	Inner membrane protein YbhL
MBKIICBG_03408	gene	453	moaE			
MBKIICBG_03408	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
MBKIICBG_03409	gene	249	moaD			
MBKIICBG_03409	CDS	249	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
MBKIICBG_03410	gene	489	moaC			
MBKIICBG_03410	CDS	489	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
MBKIICBG_03411	gene	513	moaB			
MBKIICBG_03411	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
MBKIICBG_03412	gene	1023	moaA			
MBKIICBG_03412	CDS	1023	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
MBKIICBG_03413	gene	906	ybhK			
MBKIICBG_03413	CDS	906	ybhK		COG0391	Putative gluconeogenesis factor
MBKIICBG_03414	gene	1641	eptA			
MBKIICBG_03414	CDS	1641	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
MBKIICBG_03415	gene	672	basR			
MBKIICBG_03415	CDS	672	basR			Transcriptional regulatory protein BasR
MBKIICBG_03416	gene	1098	basS			
MBKIICBG_03416	CDS	1098	basS	2.7.13.3		Sensor protein BasS
MBKIICBG_03417	gene	93				
MBKIICBG_03417	CDS	93				hypothetical protein
MBKIICBG_03418	gene	2022	uvrB			
MBKIICBG_03418	CDS	2022	uvrB		COG0556	UvrABC system protein B
MBKIICBG_03419	gene	723	livF_5			
MBKIICBG_03419	CDS	723	livF_5		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MBKIICBG_03420	gene	723	bioD1_2			
MBKIICBG_03420	CDS	723	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
MBKIICBG_03421	gene	756	bioC			
MBKIICBG_03421	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
MBKIICBG_03422	gene	1158	bioF			
MBKIICBG_03422	CDS	1158	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
MBKIICBG_03423	gene	1041	bioB			
MBKIICBG_03423	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
MBKIICBG_03424	gene	1290	bioA			
MBKIICBG_03424	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
MBKIICBG_03425	gene	477				
MBKIICBG_03425	CDS	477				hypothetical protein
MBKIICBG_03426	gene	1383	proY_1			
MBKIICBG_03426	CDS	1383	proY_1		COG1113	Proline-specific permease ProY
MBKIICBG_03427	gene	1527	hutH			
MBKIICBG_03427	CDS	1527	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
MBKIICBG_03428	gene	1689	hutU			
MBKIICBG_03428	CDS	1689	hutU	4.2.1.49	COG2987	Urocanate hydratase
MBKIICBG_03429	gene	726	nagR			
MBKIICBG_03429	CDS	726	nagR		COG2188	HTH-type transcriptional repressor NagR
MBKIICBG_03430	gene	957	hutG			
MBKIICBG_03430	CDS	957	hutG	3.5.3.8	COG0010	Formimidoylglutamase
MBKIICBG_03431	gene	897	hutI_1			
MBKIICBG_03431	CDS	897	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
MBKIICBG_03432	gene	321	hutI_2			
MBKIICBG_03432	CDS	321	hutI_2	3.5.2.7		Imidazolonepropionase
MBKIICBG_03433	gene	1284	ybhC			
MBKIICBG_03433	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
MBKIICBG_03434	gene	408	ctpF_1			
MBKIICBG_03434	CDS	408	ctpF_1	3.6.3.-	COG0474	putative cation-transporting ATPase F
MBKIICBG_03435	gene	924				
MBKIICBG_03435	CDS	924				hypothetical protein
MBKIICBG_03436	gene	507				
MBKIICBG_03436	CDS	507				hypothetical protein
MBKIICBG_03437	gene	213				
MBKIICBG_03437	CDS	213				hypothetical protein
MBKIICBG_03438	gene	555				
MBKIICBG_03438	CDS	555				hypothetical protein
MBKIICBG_03439	gene	735	bluR			
MBKIICBG_03439	CDS	735	bluR		COG0789	HTH-type transcriptional repressor BluR
MBKIICBG_03440	gene	1212	bluF			
MBKIICBG_03440	CDS	1212	bluF			Blue light- and temperature-regulated antirepressor BluF
MBKIICBG_03441	gene	246	ycgZ			
MBKIICBG_03441	CDS	246	ycgZ			putative two-component-system connector protein YcgZ
MBKIICBG_03442	gene	306				
MBKIICBG_03442	CDS	306				hypothetical protein
MBKIICBG_03443	gene	279	ariR			
MBKIICBG_03443	CDS	279	ariR			putative two-component-system connector protein AriR
MBKIICBG_03444	gene	996	pgl_1			
MBKIICBG_03444	CDS	996	pgl_1	3.1.1.31	COG2706	6-phosphogluconolactonase
MBKIICBG_03445	gene	819	ybhA			
MBKIICBG_03445	CDS	819	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
MBKIICBG_03446	gene	1059	btuD_5			
MBKIICBG_03446	CDS	1059	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MBKIICBG_03447	gene	690	modB			
MBKIICBG_03447	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
MBKIICBG_03448	gene	774	modA			
MBKIICBG_03448	CDS	774	modA		COG0725	Molybdate-binding protein ModA
MBKIICBG_03449	gene	150	acrZ			
MBKIICBG_03449	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
MBKIICBG_03450	gene	789	modE			
MBKIICBG_03450	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
MBKIICBG_03451	gene	1473	modF			
MBKIICBG_03451	CDS	1473	modF		COG1119	ABC transporter ATP-binding protein ModF
MBKIICBG_03452	gene	1017	galE			
MBKIICBG_03452	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
MBKIICBG_03453	gene	1047	galT			
MBKIICBG_03453	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
MBKIICBG_03454	gene	1149	galK			
MBKIICBG_03454	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
MBKIICBG_03455	gene	1044	galM			
MBKIICBG_03455	CDS	1044	galM	5.1.3.3	COG2017	Aldose 1-epimerase
MBKIICBG_03456	gene	753	gpmA			
MBKIICBG_03456	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
MBKIICBG_03457	gene	1053	aroG			
MBKIICBG_03457	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
MBKIICBG_03458	gene	366				
MBKIICBG_03458	CDS	366				hypothetical protein
MBKIICBG_03459	gene	945	zitB			
MBKIICBG_03459	CDS	945	zitB		COG1230	Zinc transporter ZitB
MBKIICBG_03460	gene	720	pnuC			
MBKIICBG_03460	CDS	720	pnuC		COG3201	Nicotinamide riboside transporter PnuC
MBKIICBG_03461	gene	1044	nadA			
MBKIICBG_03461	CDS	1044	nadA	2.5.1.72	COG0379	Quinolinate synthase A
MBKIICBG_03462	gene	76				
MBKIICBG_03462	tRNA	76				tRNA-Lys(ttt)
MBKIICBG_03463	gene	76				
MBKIICBG_03463	tRNA	76				tRNA-Lys(ttt)
MBKIICBG_03464	gene	76				
MBKIICBG_03464	tRNA	76				tRNA-Lys(ttt)
MBKIICBG_03465	gene	76				
MBKIICBG_03465	tRNA	76				tRNA-Val(tac)
MBKIICBG_03466	gene	76				
MBKIICBG_03466	tRNA	76				tRNA-Lys(ttt)
MBKIICBG_03467	gene	76				
MBKIICBG_03467	tRNA	76				tRNA-Val(tac)
MBKIICBG_03468	gene	76				
MBKIICBG_03468	tRNA	76				tRNA-Lys(ttt)
MBKIICBG_03469	gene	795	cpoB			
MBKIICBG_03469	CDS	795	cpoB		COG1729	Cell division coordinator CpoB
MBKIICBG_03470	gene	525	pal_2			
MBKIICBG_03470	CDS	525	pal_2		COG2885	Peptidoglycan-associated lipoprotein
MBKIICBG_03471	gene	1293	tolB			
MBKIICBG_03471	CDS	1293	tolB		COG0823	Tol-Pal system protein TolB
MBKIICBG_03472	gene	1323				
MBKIICBG_03472	CDS	1323				hypothetical protein
MBKIICBG_03473	gene	429	tolR			
MBKIICBG_03473	CDS	429	tolR		COG0848	Tol-Pal system protein TolR
MBKIICBG_03474	gene	693	tolQ			
MBKIICBG_03474	CDS	693	tolQ		COG0811	Tol-Pal system protein TolQ
MBKIICBG_03475	gene	405	ybgC			
MBKIICBG_03475	CDS	405	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
MBKIICBG_03476	gene	291				
MBKIICBG_03476	CDS	291				hypothetical protein
MBKIICBG_03477	gene	117	cydX			
MBKIICBG_03477	CDS	117	cydX	7.1.1.7	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
MBKIICBG_03478	gene	1140	cydB_3			
MBKIICBG_03478	CDS	1140	cydB_3	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
MBKIICBG_03479	gene	1569	cydA_2			
MBKIICBG_03479	CDS	1569	cydA_2	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
MBKIICBG_03480	gene	870	sucD			
MBKIICBG_03480	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
MBKIICBG_03481	gene	1167	sucC			
MBKIICBG_03481	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
MBKIICBG_03482	gene	1227	sucB			
MBKIICBG_03482	CDS	1227	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
MBKIICBG_03483	gene	2808	sucA			
MBKIICBG_03483	CDS	2808	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
MBKIICBG_03484	gene	717	sdhB			
MBKIICBG_03484	CDS	717	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
MBKIICBG_03485	gene	1767	sdhA			
MBKIICBG_03485	CDS	1767	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
MBKIICBG_03486	gene	348	sdhD			
MBKIICBG_03486	CDS	348	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
MBKIICBG_03487	gene	405	sdhC			
MBKIICBG_03487	CDS	405	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
MBKIICBG_03488	gene	1284	gltA_1			
MBKIICBG_03488	CDS	1284	gltA_1	2.3.3.16	COG0372	Citrate synthase
MBKIICBG_03489	gene	792	nei			
MBKIICBG_03489	CDS	792	nei	3.2.2.-	COG0266	Endonuclease 8
MBKIICBG_03490	gene	645	pcp			
MBKIICBG_03490	CDS	645	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
MBKIICBG_03491	gene	996				
MBKIICBG_03491	CDS	996				hypothetical protein
MBKIICBG_03492	gene	726				
MBKIICBG_03492	CDS	726				hypothetical protein
MBKIICBG_03493	gene	744	pxpA			
MBKIICBG_03493	CDS	744	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
MBKIICBG_03494	gene	933	pxpC			
MBKIICBG_03494	CDS	933	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
MBKIICBG_03495	gene	657	pxpB			
MBKIICBG_03495	CDS	657	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
MBKIICBG_03496	gene	744	ybgI			
MBKIICBG_03496	CDS	744	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
MBKIICBG_03497	gene	1479	dtpD			
MBKIICBG_03497	CDS	1479	dtpD		COG3104	Dipeptide permease D
MBKIICBG_03498	gene	1443	phrB			
MBKIICBG_03498	CDS	1443	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
MBKIICBG_03499	gene	207				
MBKIICBG_03499	CDS	207				hypothetical protein
MBKIICBG_03500	gene	1680	kdpA			
MBKIICBG_03500	CDS	1680	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
MBKIICBG_03501	gene	2049	kdpB			
MBKIICBG_03501	CDS	2049	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
MBKIICBG_03502	gene	576	kdpC			
MBKIICBG_03502	CDS	576	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
MBKIICBG_03503	gene	2688	kdpD			
MBKIICBG_03503	CDS	2688	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
MBKIICBG_03504	gene	678	kdpE			
MBKIICBG_03504	CDS	678	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
MBKIICBG_03505	gene	438				
MBKIICBG_03505	CDS	438				hypothetical protein
MBKIICBG_03506	gene	1641	pgm			
MBKIICBG_03506	CDS	1641	pgm	5.4.2.2	COG0033	Phosphoglucomutase
MBKIICBG_03507	gene	693	seqA			
MBKIICBG_03507	CDS	693	seqA			Negative modulator of initiation of replication
MBKIICBG_03508	gene	774	ybfF			
MBKIICBG_03508	CDS	774	ybfF	3.1.-.-	COG0596	Esterase YbfF
MBKIICBG_03509	gene	294	ybfE			
MBKIICBG_03509	CDS	294	ybfE			putative protein YbfE
MBKIICBG_03510	gene	531	fldA			
MBKIICBG_03510	CDS	531	fldA		COG0716	Flavodoxin
MBKIICBG_03511	gene	453	fur			
MBKIICBG_03511	CDS	453	fur		COG0735	Ferric uptake regulation protein
MBKIICBG_03512	gene	333	chiQ			
MBKIICBG_03512	CDS	333	chiQ			putative lipoprotein ChiQ
MBKIICBG_03513	gene	1404	chiP			
MBKIICBG_03513	CDS	1404	chiP			Chitoporin
MBKIICBG_03514	gene	309				
MBKIICBG_03514	CDS	309				hypothetical protein
MBKIICBG_03515	gene	1668	glnS			
MBKIICBG_03515	CDS	1668	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
MBKIICBG_03516	gene	1956	nagE			
MBKIICBG_03516	CDS	1956	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
MBKIICBG_03517	gene	801	nagB			
MBKIICBG_03517	CDS	801	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
MBKIICBG_03518	gene	1149	nagA			
MBKIICBG_03518	CDS	1149	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
MBKIICBG_03519	gene	1221	nagC_2			
MBKIICBG_03519	CDS	1221	nagC_2		COG1940	N-acetylglucosamine repressor
MBKIICBG_03520	gene	753	nagD			
MBKIICBG_03520	CDS	753	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
MBKIICBG_03521	gene	1665	asnB			
MBKIICBG_03521	CDS	1665	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
MBKIICBG_03522	gene	77				
MBKIICBG_03522	tRNA	77				tRNA-Met(cat)
MBKIICBG_03523	gene	85				
MBKIICBG_03523	tRNA	85				tRNA-Leu(tag)
MBKIICBG_03524	gene	75				
MBKIICBG_03524	tRNA	75				tRNA-Gln(ttg)
MBKIICBG_03525	gene	75				
MBKIICBG_03525	tRNA	75				tRNA-Gln(ttg)
MBKIICBG_03526	gene	77				
MBKIICBG_03526	tRNA	77				tRNA-Met(cat)
MBKIICBG_03527	gene	75				
MBKIICBG_03527	tRNA	75				tRNA-Gln(ctg)
MBKIICBG_03528	gene	75				
MBKIICBG_03528	tRNA	75				tRNA-Gln(ctg)
MBKIICBG_03529	gene	1176	ubiF			
MBKIICBG_03529	CDS	1176	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
MBKIICBG_03530	gene	1425	miaB			
MBKIICBG_03530	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
MBKIICBG_03531	gene	1047	ybeZ			
MBKIICBG_03531	CDS	1047	ybeZ		COG1702	PhoH-like protein
MBKIICBG_03532	gene	474	ybeY			
MBKIICBG_03532	CDS	474	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
MBKIICBG_03533	gene	948	corC			
MBKIICBG_03533	CDS	948	corC		COG4535	Magnesium and cobalt efflux protein CorC
MBKIICBG_03534	gene	1539	lnt			
MBKIICBG_03534	CDS	1539	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
MBKIICBG_03535	gene	912	gltI			
MBKIICBG_03535	CDS	912	gltI		COG0834	Glutamate/aspartate import solute-binding protein
MBKIICBG_03536	gene	741	gltJ_1			
MBKIICBG_03536	CDS	741	gltJ_1		COG0765	Glutamate/aspartate import permease protein GltJ
MBKIICBG_03537	gene	675	gltK			
MBKIICBG_03537	CDS	675	gltK		COG0765	Glutamate/aspartate import permease protein GltK
MBKIICBG_03538	gene	726	glnQ_6			
MBKIICBG_03538	CDS	726	glnQ_6	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
MBKIICBG_03539	gene	1671	shlB			
MBKIICBG_03539	CDS	1671	shlB			Hemolysin transporter protein ShlB
MBKIICBG_03540	gene	1794	cdiA			
MBKIICBG_03540	CDS	1794	cdiA	3.1.-.-		tRNA nuclease CdiA
MBKIICBG_03541	gene	486				
MBKIICBG_03541	CDS	486				hypothetical protein
MBKIICBG_03542	gene	2583	leuS			
MBKIICBG_03542	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
MBKIICBG_03543	gene	591	lptE			
MBKIICBG_03543	CDS	591	lptE		COG2980	LPS-assembly lipoprotein LptE
MBKIICBG_03544	gene	1035	holA			
MBKIICBG_03544	CDS	1035	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
MBKIICBG_03545	gene	651	nadD			
MBKIICBG_03545	CDS	651	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
MBKIICBG_03546	gene	630	cobC_1			
MBKIICBG_03546	CDS	630	cobC_1	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
MBKIICBG_03547	gene	318	rsfS			
MBKIICBG_03547	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
MBKIICBG_03548	gene	468	rlmH			
MBKIICBG_03548	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
MBKIICBG_03549	gene	1902	mrdA_2			
MBKIICBG_03549	CDS	1902	mrdA_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MBKIICBG_03550	gene	1113	mrdB			
MBKIICBG_03550	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MBKIICBG_03551	gene	1149	rlpA			
MBKIICBG_03551	CDS	1149	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
MBKIICBG_03552	gene	1272	dacA			
MBKIICBG_03552	CDS	1272	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
MBKIICBG_03553	gene	264				
MBKIICBG_03553	CDS	264				hypothetical protein
MBKIICBG_03554	gene	645	lipB			
MBKIICBG_03554	CDS	645	lipB	2.3.1.181	COG0321	Octanoyltransferase
MBKIICBG_03555	gene	897	ybdO_1			
MBKIICBG_03555	CDS	897	ybdO_1			putative HTH-type transcriptional regulator YbdO
MBKIICBG_03556	gene	966	lipA			
MBKIICBG_03556	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
MBKIICBG_03557	gene	207	tatE			
MBKIICBG_03557	CDS	207	tatE		COG1826	Sec-independent protein translocase protein TatE
MBKIICBG_03558	gene	789	ybeM			
MBKIICBG_03558	CDS	789	ybeM	3.5.1.128		Deaminated glutathione amidase
MBKIICBG_03559	gene	384	crcB			
MBKIICBG_03559	CDS	384	crcB		COG0239	Putative fluoride ion transporter CrcB
MBKIICBG_03560	gene	210	cspE			
MBKIICBG_03560	CDS	210	cspE			Cold shock-like protein CspE
MBKIICBG_03561	gene	519	pagP			
MBKIICBG_03561	CDS	519	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
MBKIICBG_03562	gene	1374	dcuD			
MBKIICBG_03562	CDS	1374	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
MBKIICBG_03563	gene	798	rna			
MBKIICBG_03563	CDS	798	rna	4.6.1.21	COG3719	Ribonuclease I
MBKIICBG_03564	gene	411	rnk			
MBKIICBG_03564	CDS	411	rnk		COG0782	Regulator of nucleoside diphosphate kinase
