locus_tag	ftype	length_bp	gene	EC_number	COG	product
CGBLDEDM_03300	CDS	264	grxA		COG0695	Glutaredoxin 1
CGBLDEDM_03301	CDS	384	ybjM			Inner membrane protein YbjM
CGBLDEDM_03302	CDS	1686	aspT_2			Aspartate/alanine antiporter
CGBLDEDM_03303	misc_RNA	79				RybB
CGBLDEDM_03304	CDS	564	rcdA		COG3226	HTH-type transcriptional regulator RcdA
CGBLDEDM_03305	CDS	1203	ybjJ			Inner membrane protein YbjJ
CGBLDEDM_03306	CDS	813	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
CGBLDEDM_03307	CDS	1233	mdfA			Multidrug transporter MdfA
CGBLDEDM_03308	CDS	594	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
CGBLDEDM_03309	CDS	759	deoR		COG1349	Deoxyribose operon repressor
CGBLDEDM_03310	CDS	1212	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
CGBLDEDM_03311	CDS	627	gstB_3	2.5.1.18	COG0625	Glutathione S-transferase GstB
CGBLDEDM_03312	CDS	1110	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
CGBLDEDM_03313	CDS	384				hypothetical protein
CGBLDEDM_03314	CDS	1242	rafB_1			Raffinose permease
CGBLDEDM_03315	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
CGBLDEDM_03316	CDS	912	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
CGBLDEDM_03317	CDS	921	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
CGBLDEDM_03318	CDS	1542	gsiB		COG0747	Glutathione-binding protein GsiB
CGBLDEDM_03319	CDS	1860	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
CGBLDEDM_03320	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
CGBLDEDM_03321	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
CGBLDEDM_03322	CDS	756	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
CGBLDEDM_03323	CDS	900	cutD_1	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
CGBLDEDM_03324	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
CGBLDEDM_03325	CDS	816	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
CGBLDEDM_03326	CDS	1266	ybiU			putative protein YbiU
CGBLDEDM_03327	CDS	1245	cytR_2		COG1609	HTH-type transcriptional repressor CytR
CGBLDEDM_03328	CDS	1302	exuT_4			Hexuronate transporter
CGBLDEDM_03329	CDS	2364				hypothetical protein
CGBLDEDM_03330	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
CGBLDEDM_03331	CDS	786				hypothetical protein
CGBLDEDM_03332	CDS	990	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
CGBLDEDM_03333	CDS	717	gmuR		COG2188	HTH-type transcriptional regulator GmuR
CGBLDEDM_03334	CDS	1377	bglA_3	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
CGBLDEDM_03335	CDS	1113	ybiR		COG0471	Inner membrane protein YbiR
CGBLDEDM_03336	CDS	474	mntR		COG1321	Transcriptional regulator MntR
CGBLDEDM_03337	CDS	126	mntS			Small protein MntS
CGBLDEDM_03338	CDS	1581	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
CGBLDEDM_03339	CDS	513	ompX		COG3637	Outer membrane protein X
CGBLDEDM_03340	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
CGBLDEDM_03341	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
CGBLDEDM_03342	CDS	747	glnH_2		COG0834	Glutamine-binding periplasmic protein
CGBLDEDM_03343	CDS	660	glnP_1		COG0765	Glutamine transport system permease protein GlnP
CGBLDEDM_03344	CDS	723	glnQ_5		COG1126	Glutamine transport ATP-binding protein GlnQ
CGBLDEDM_03345	CDS	2196	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
CGBLDEDM_03346	CDS	915	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
CGBLDEDM_03347	CDS	615				hypothetical protein
CGBLDEDM_03348	CDS	261	mcbA			putative protein McbA
CGBLDEDM_03349	CDS	267	ybiI		COG1734	putative protein YbiI
CGBLDEDM_03350	CDS	261	bhsA_2			Multiple stress resistance protein BhsA
CGBLDEDM_03351	CDS	969	ybiB		COG0547	putative protein YbiB
CGBLDEDM_03352	CDS	2157	dinG_1	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
CGBLDEDM_03353	CDS	1356	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
CGBLDEDM_03354	CDS	993	aptB_1	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
CGBLDEDM_03355	CDS	846	aptA_1	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
CGBLDEDM_03356	CDS	750	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CGBLDEDM_03357	CDS	1332	gudP_2			putative glucarate transporter
CGBLDEDM_03358	CDS	924	perR			HTH-type transcriptional regulator PerR
CGBLDEDM_03359	CDS	660	cecR		COG1309	HTH-type transcriptional dual regulator CecR
CGBLDEDM_03360	CDS	996				hypothetical protein
CGBLDEDM_03361	CDS	1740	ybhF_2		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
CGBLDEDM_03362	CDS	1134	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
CGBLDEDM_03363	CDS	1107	ybhR_2		COG0842	putative multidrug ABC transporter permease YbhR
CGBLDEDM_03364	CDS	438	ybhQ			Inner membrane protein YbhQ
CGBLDEDM_03365	CDS	762				hypothetical protein
CGBLDEDM_03366	CDS	1245	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
CGBLDEDM_03367	CDS	966	ybhN		COG0392	Inner membrane protein YbhN
CGBLDEDM_03368	CDS	705	ybhL		COG0670	Inner membrane protein YbhL
CGBLDEDM_03369	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
CGBLDEDM_03370	CDS	249	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
CGBLDEDM_03371	CDS	489	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
CGBLDEDM_03372	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
CGBLDEDM_03373	CDS	990	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
CGBLDEDM_03374	misc_RNA	139				MOCO_RNA_motif
CGBLDEDM_03375	CDS	906	ybhK		COG0391	Putative gluconeogenesis factor
CGBLDEDM_03376	CDS	1641	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
CGBLDEDM_03377	CDS	672	basR			Transcriptional regulatory protein BasR
CGBLDEDM_03378	CDS	1098	basS	2.7.13.3		Sensor protein BasS
CGBLDEDM_03379	CDS	93				hypothetical protein
CGBLDEDM_03380	CDS	2022	uvrB		COG0556	UvrABC system protein B
CGBLDEDM_03381	CDS	723	livF_5		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
CGBLDEDM_03382	CDS	723	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
CGBLDEDM_03383	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
CGBLDEDM_03384	CDS	1158	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
CGBLDEDM_03385	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
CGBLDEDM_03386	CDS	1308	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
CGBLDEDM_03387	CDS	477				hypothetical protein
CGBLDEDM_03388	CDS	1383	proY_1		COG1113	Proline-specific permease ProY
CGBLDEDM_03389	CDS	1527	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
CGBLDEDM_03390	CDS	1689	hutU	4.2.1.49	COG2987	Urocanate hydratase
CGBLDEDM_03391	CDS	726	nagR_1		COG2188	HTH-type transcriptional repressor NagR
CGBLDEDM_03392	CDS	957	hutG	3.5.3.8	COG0010	Formimidoylglutamase
CGBLDEDM_03393	CDS	1320	hutI	3.5.2.7	COG1228	Imidazolonepropionase
CGBLDEDM_03394	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
CGBLDEDM_03395	CDS	522				IS3 family transposase ISKpn1
CGBLDEDM_03396	CDS	786				IS3 family transposase ISKpn1
CGBLDEDM_03397	CDS	2688	ctpF_1	3.6.3.-	COG0474	putative cation-transporting ATPase F
CGBLDEDM_03398	CDS	432	uspG_2		COG0589	Universal stress protein UP12
CGBLDEDM_03399	CDS	111				hypothetical protein
CGBLDEDM_03400	CDS	1086	mdtA_3			Multidrug resistance protein MdtA
CGBLDEDM_03401	CDS	3066	bepE			Efflux pump membrane transporter BepE
CGBLDEDM_03402	CDS	966				hypothetical protein
CGBLDEDM_03403	CDS	507				hypothetical protein
CGBLDEDM_03404	CDS	213				hypothetical protein
CGBLDEDM_03405	CDS	555				hypothetical protein
CGBLDEDM_03406	CDS	735	bluR		COG0789	HTH-type transcriptional repressor BluR
CGBLDEDM_03407	CDS	1212	bluF_2			Blue light- and temperature-regulated antirepressor BluF
CGBLDEDM_03408	CDS	246	ycgZ			putative two-component-system connector protein YcgZ
CGBLDEDM_03409	CDS	306				hypothetical protein
CGBLDEDM_03410	CDS	279	ariR			putative two-component-system connector protein AriR
CGBLDEDM_03411	CDS	996	pgl_1	3.1.1.31	COG2706	6-phosphogluconolactonase
CGBLDEDM_03412	CDS	819	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
CGBLDEDM_03413	CDS	1059	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CGBLDEDM_03414	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
CGBLDEDM_03415	CDS	774	modA		COG0725	Molybdate-binding protein ModA
CGBLDEDM_03416	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
CGBLDEDM_03417	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
CGBLDEDM_03418	CDS	1473	modF		COG1119	ABC transporter ATP-binding protein ModF
CGBLDEDM_03419	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
CGBLDEDM_03420	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
CGBLDEDM_03421	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
CGBLDEDM_03422	CDS	1044	galM	5.1.3.3	COG2017	Aldose 1-epimerase
CGBLDEDM_03423	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
CGBLDEDM_03424	CDS	711	citG_2	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
CGBLDEDM_03425	CDS	1302	oadB_1	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
CGBLDEDM_03426	CDS	1767	oadA_1	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
CGBLDEDM_03427	CDS	249	oadG_1	7.2.4.2	COG3630	Oxaloacetate decarboxylase gamma chain
CGBLDEDM_03428	CDS	1269	sdcS			Sodium-dependent dicarboxylate transporter SdcS
CGBLDEDM_03429	CDS	927	yjiE_2			HTH-type transcriptional regulator YjiE
CGBLDEDM_03430	CDS	885	cynR_6			HTH-type transcriptional regulator CynR
CGBLDEDM_03431	CDS	846	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
CGBLDEDM_03432	CDS	543	fumB_2	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
CGBLDEDM_03433	CDS	1083	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
CGBLDEDM_03434	CDS	366				hypothetical protein
CGBLDEDM_03435	CDS	945	zitB		COG1230	Zinc transporter ZitB
CGBLDEDM_03436	CDS	720	pnuC		COG3201	Nicotinamide riboside transporter PnuC
CGBLDEDM_03437	CDS	1044	nadA	2.5.1.72	COG0379	Quinolinate synthase A
CGBLDEDM_03438	tRNA	76				tRNA-Lys(ttt)
CGBLDEDM_03439	misc_RNA	169				RtT
CGBLDEDM_03440	tRNA	76				tRNA-Lys(ttt)
CGBLDEDM_03441	misc_RNA	169				RtT
CGBLDEDM_03442	tRNA	76				tRNA-Lys(ttt)
CGBLDEDM_03443	tRNA	76				tRNA-Val(tac)
CGBLDEDM_03444	misc_RNA	166				RtT
CGBLDEDM_03445	tRNA	76				tRNA-Lys(ttt)
CGBLDEDM_03446	tRNA	76				tRNA-Val(tac)
CGBLDEDM_03447	misc_RNA	170				RtT
CGBLDEDM_03448	tRNA	76				tRNA-Lys(ttt)
CGBLDEDM_03449	CDS	795	cpoB		COG1729	Cell division coordinator CpoB
CGBLDEDM_03450	CDS	525	pal_3		COG2885	Peptidoglycan-associated lipoprotein
CGBLDEDM_03451	CDS	1293	tolB		COG0823	Tol-Pal system protein TolB
CGBLDEDM_03452	CDS	1326				hypothetical protein
CGBLDEDM_03453	CDS	429	tolR		COG0848	Tol-Pal system protein TolR
CGBLDEDM_03454	CDS	693	tolQ		COG0811	Tol-Pal system protein TolQ
CGBLDEDM_03455	CDS	405	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
CGBLDEDM_03456	CDS	291				hypothetical protein
CGBLDEDM_03457	CDS	117	cydX	7.1.1.7	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
CGBLDEDM_03458	CDS	1140	cydB_3	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
CGBLDEDM_03459	CDS	1569	cydA_2	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
CGBLDEDM_03460	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
CGBLDEDM_03461	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
CGBLDEDM_03462	CDS	1227	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
CGBLDEDM_03463	CDS	2808	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
CGBLDEDM_03464	CDS	717	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
CGBLDEDM_03465	CDS	1767	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
CGBLDEDM_03466	CDS	348	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
CGBLDEDM_03467	CDS	405	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
CGBLDEDM_03468	CDS	1284	gltA_1	2.3.3.16	COG0372	Citrate synthase
CGBLDEDM_03469	CDS	792	nei	3.2.2.-	COG0266	Endonuclease 8
CGBLDEDM_03470	CDS	645	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
CGBLDEDM_03471	CDS	996				hypothetical protein
CGBLDEDM_03472	CDS	726				hypothetical protein
CGBLDEDM_03473	CDS	744	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
CGBLDEDM_03474	CDS	933	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
CGBLDEDM_03475	CDS	657	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
CGBLDEDM_03476	CDS	744	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
CGBLDEDM_03477	CDS	1479	dtpD		COG3104	Dipeptide permease D
CGBLDEDM_03478	CDS	1443	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
CGBLDEDM_03479	CDS	207				hypothetical protein
CGBLDEDM_03480	CDS	1680	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
CGBLDEDM_03481	CDS	2049	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
CGBLDEDM_03482	CDS	576	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
CGBLDEDM_03483	CDS	2688	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
CGBLDEDM_03484	CDS	678	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
CGBLDEDM_03485	CDS	438				hypothetical protein
CGBLDEDM_03486	CDS	1641	pgm	5.4.2.2	COG0033	Phosphoglucomutase
CGBLDEDM_03487	CDS	693	seqA			Negative modulator of initiation of replication
CGBLDEDM_03488	CDS	774	ybfF	3.1.-.-	COG0596	Esterase YbfF
CGBLDEDM_03489	CDS	294	ybfE			putative protein YbfE
CGBLDEDM_03490	CDS	531	fldA		COG0716	Flavodoxin
CGBLDEDM_03491	CDS	453	fur		COG0735	Ferric uptake regulation protein
CGBLDEDM_03492	CDS	516				hypothetical protein
CGBLDEDM_03493	CDS	333	chiQ			putative lipoprotein ChiQ
CGBLDEDM_03494	CDS	1404	chiP			Chitoporin
CGBLDEDM_03495	CDS	309				hypothetical protein
CGBLDEDM_03496	CDS	1668	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
CGBLDEDM_03497	CDS	1956	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
CGBLDEDM_03498	CDS	801	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
CGBLDEDM_03499	CDS	1149	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
CGBLDEDM_03500	CDS	1221	nagC_2		COG1940	N-acetylglucosamine repressor
CGBLDEDM_03501	CDS	753	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
CGBLDEDM_03502	CDS	1665	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
CGBLDEDM_03503	tRNA	77				tRNA-Met(cat)
CGBLDEDM_03504	tRNA	85				tRNA-Leu(tag)
CGBLDEDM_03505	tRNA	75				tRNA-Gln(ttg)
CGBLDEDM_03506	tRNA	75				tRNA-Gln(ttg)
CGBLDEDM_03507	tRNA	77				tRNA-Met(cat)
CGBLDEDM_03508	tRNA	75				tRNA-Gln(ctg)
CGBLDEDM_03509	tRNA	75				tRNA-Gln(ctg)
CGBLDEDM_03510	CDS	1176	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
CGBLDEDM_03511	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
CGBLDEDM_03512	CDS	1047	ybeZ		COG1702	PhoH-like protein
CGBLDEDM_03513	CDS	474	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
CGBLDEDM_03514	CDS	879	corC		COG4535	Magnesium and cobalt efflux protein CorC
CGBLDEDM_03515	CDS	1539	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
CGBLDEDM_03516	CDS	912	gltI		COG0834	Glutamate/aspartate import solute-binding protein
CGBLDEDM_03517	misc_RNA	162				sroC
CGBLDEDM_03518	CDS	741	gltJ_1		COG0765	Glutamate/aspartate import permease protein GltJ
CGBLDEDM_03519	CDS	675	gltK		COG0765	Glutamate/aspartate import permease protein GltK
CGBLDEDM_03520	CDS	726	glnQ_6	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
CGBLDEDM_03521	CDS	1671	shlB			Hemolysin transporter protein ShlB
CGBLDEDM_03522	CDS	1794	cdiA	3.1.-.-		tRNA nuclease CdiA
CGBLDEDM_03523	CDS	486				hypothetical protein
CGBLDEDM_03524	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
CGBLDEDM_03525	CDS	591	lptE		COG2980	LPS-assembly lipoprotein LptE
CGBLDEDM_03526	CDS	1035	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
CGBLDEDM_03527	CDS	651	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
CGBLDEDM_03528	CDS	630	cobC_1	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
CGBLDEDM_03529	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
CGBLDEDM_03530	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
CGBLDEDM_03531	CDS	1902	mrdA_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
CGBLDEDM_03532	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
CGBLDEDM_03533	CDS	1149	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
CGBLDEDM_03534	CDS	1272	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
CGBLDEDM_03535	CDS	264				hypothetical protein
CGBLDEDM_03536	CDS	645	lipB	2.3.1.181	COG0321	Octanoyltransferase
CGBLDEDM_03537	CDS	897	ybdO_1			putative HTH-type transcriptional regulator YbdO
CGBLDEDM_03538	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
CGBLDEDM_03539	CDS	207	tatE		COG1826	Sec-independent protein translocase protein TatE
CGBLDEDM_03540	CDS	789	ybeM	3.5.1.128		Deaminated glutathione amidase
CGBLDEDM_03541	CDS	384	crcB		COG0239	Putative fluoride ion transporter CrcB
CGBLDEDM_03542	misc_RNA	361				cspA
CGBLDEDM_03543	CDS	210	cspE			Cold shock-like protein CspE
CGBLDEDM_03544	CDS	519	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
CGBLDEDM_03545	CDS	1374	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
CGBLDEDM_03546	CDS	798	rna	4.6.1.21	COG3719	Ribonuclease I
CGBLDEDM_03547	misc_RNA	108				rnk_leader
CGBLDEDM_03548	CDS	411	rnk		COG0782	Regulator of nucleoside diphosphate kinase
CGBLDEDM_03549	CDS	429	uspG_3		COG0589	Universal stress protein UP12
CGBLDEDM_03550	CDS	1566	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
CGBLDEDM_03551	CDS	564	ahpC_1	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
CGBLDEDM_03552	misc_RNA	94				STnc70
CGBLDEDM_03553	CDS	750	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
CGBLDEDM_03554	CDS	933	ybdO_2			putative HTH-type transcriptional regulator YbdO
CGBLDEDM_03555	CDS	1224	cysH_2	1.8.4.8		Phosphoadenosine phosphosulfate reductase
CGBLDEDM_03556	CDS	627	ybdM		COG1475	putative protein YbdM
CGBLDEDM_03557	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
CGBLDEDM_03558	CDS	690	mtnC	3.1.3.77		Enolase-phosphatase E1
CGBLDEDM_03559	CDS	543	mtnD	1.13.11.54	COG1791	Acireductone dioxygenase
CGBLDEDM_03560	CDS	2310	dmsA_2	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
CGBLDEDM_03561	CDS	981				hypothetical protein
CGBLDEDM_03562	CDS	1551	xylG_2	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
CGBLDEDM_03563	CDS	990	alsC		COG1172	D-allose transport system permease protein AlsC
CGBLDEDM_03564	CDS	1005	rbsC_2		COG1172	Ribose import permease protein RbsC
CGBLDEDM_03565	CDS	942	ydjH	2.7.1.-	COG0524	putative sugar kinase YdjH
CGBLDEDM_03566	CDS	1029	yoaD	1.1.1.-	COG0111	Putative 2-hydroxyacid dehydrogenase YoaD
CGBLDEDM_03567	CDS	1497	lyx_1	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
CGBLDEDM_03568	CDS	609	mtnB	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
CGBLDEDM_03569	CDS	1263	codB		COG1457	Cytosine permease
CGBLDEDM_03570	CDS	1236				hypothetical protein
CGBLDEDM_03571	CDS	1239	codA_2	3.5.4.1	COG0402	Cytosine deaminase
CGBLDEDM_03572	CDS	1041	rbsR_2		COG1609	Ribose operon repressor
CGBLDEDM_03573	CDS	810	suhB_2	3.1.3.25	COG0483	Inositol-1-monophosphatase
CGBLDEDM_03574	CDS	1359	glpT_2		COG2271	Glycerol-3-phosphate transporter
CGBLDEDM_03575	CDS	1269	agp_2	3.1.3.10		Glucose-1-phosphatase
CGBLDEDM_03576	CDS	1029	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
CGBLDEDM_03577	CDS	1200	mtnK	2.7.1.100	COG4857	Methylthioribose kinase
CGBLDEDM_03578	CDS	786				IS3 family transposase ISKpn1
CGBLDEDM_03579	CDS	522				IS3 family transposase ISKpn1
CGBLDEDM_03580	CDS	1242				hypothetical protein
CGBLDEDM_03581	CDS	1065				hypothetical protein
CGBLDEDM_03582	CDS	999	rbsC_3		COG1172	Ribose import permease protein RbsC
CGBLDEDM_03583	CDS	1503	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
CGBLDEDM_03584	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
CGBLDEDM_03585	CDS	744	bdcA_2		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
CGBLDEDM_03586	CDS	303				hypothetical protein
CGBLDEDM_03587	CDS	405				hypothetical protein
CGBLDEDM_03588	CDS	198				hypothetical protein
CGBLDEDM_03589	CDS	2106	cstA		COG1966	Peptide transporter CstA
CGBLDEDM_03590	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
CGBLDEDM_03591	CDS	756	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
CGBLDEDM_03592	CDS	852	entB	6.3.2.14	COG1535	Enterobactin synthase component B
CGBLDEDM_03593	CDS	1608	entE	6.3.2.14	COG1021	Enterobactin synthase component E
CGBLDEDM_03594	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
CGBLDEDM_03595	CDS	960	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
CGBLDEDM_03596	CDS	1242	entS		COG0477	Enterobactin exporter EntS
CGBLDEDM_03597	CDS	1008	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
CGBLDEDM_03598	CDS	993	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
CGBLDEDM_03599	CDS	795	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
CGBLDEDM_03600	CDS	3882	entF	2.7.7.-	COG1020	Enterobactin synthase component F
CGBLDEDM_03601	CDS	204	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
CGBLDEDM_03602	CDS	1209	fes		COG2382	Enterochelin esterase
CGBLDEDM_03603	CDS	2229	fepA_1		COG4771	Ferrienterobactin receptor
CGBLDEDM_03604	CDS	624	entD	2.7.8.-	COG2977	Enterobactin synthase component D
CGBLDEDM_03605	CDS	936	aptB_2	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
CGBLDEDM_03606	CDS	831	aptA_2	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
CGBLDEDM_03607	CDS	951	sorC_2		COG2390	Sorbitol operon regulator
CGBLDEDM_03608	CDS	1521	aplK	2.7.1.-	COG0554	Apulose kinase
CGBLDEDM_03609	CDS	936	rbsB_2		COG1879	Ribose import binding protein RbsB
CGBLDEDM_03610	CDS	621				hypothetical protein
