locus_tag	ftype	length_bp	gene	EC_number	COG	product
PLJHALKC_02273	CDS	1038	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
PLJHALKC_02274	gene	936	rihA			
PLJHALKC_02274	CDS	936	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
PLJHALKC_02275	gene	300				
PLJHALKC_02275	CDS	300				hypothetical protein
PLJHALKC_02276	gene	1737	nfdA_1			
PLJHALKC_02276	CDS	1737	nfdA_1	3.5.1.91		N-substituted formamide deformylase
PLJHALKC_02277	gene	2106	fecA			
PLJHALKC_02277	CDS	2106	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
PLJHALKC_02278	gene	1062	yncE_1			
PLJHALKC_02278	CDS	1062	yncE_1		COG3391	putative protein YncE
PLJHALKC_02279	gene	222	ygdR_3			
PLJHALKC_02279	CDS	222	ygdR_3			putative lipoprotein YgdR
PLJHALKC_02280	gene	1455	ansP2			
PLJHALKC_02280	CDS	1455	ansP2		COG1113	L-asparagine permease 2
PLJHALKC_02281	gene	888	pgrR_4			
PLJHALKC_02281	CDS	888	pgrR_4			HTH-type transcriptional regulator PgrR
PLJHALKC_02282	gene	552				
PLJHALKC_02282	CDS	552				hypothetical protein
PLJHALKC_02283	gene	1008				
PLJHALKC_02283	CDS	1008				hypothetical protein
PLJHALKC_02284	gene	1122	scmP			
PLJHALKC_02284	CDS	1122	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
PLJHALKC_02285	gene	1314	moxC			
PLJHALKC_02285	CDS	1314	moxC	1.14.-.-	COG2141	Putative monooxygenase MoxC
PLJHALKC_02286	gene	933				
PLJHALKC_02286	CDS	933				hypothetical protein
PLJHALKC_02287	gene	510				
PLJHALKC_02287	CDS	510				hypothetical protein
PLJHALKC_02288	gene	927				
PLJHALKC_02288	CDS	927				hypothetical protein
PLJHALKC_02289	gene	780	glnQ_3			
PLJHALKC_02289	CDS	780	glnQ_3			Glutamine transport ATP-binding protein GlnQ
PLJHALKC_02290	gene	879				
PLJHALKC_02290	CDS	879				hypothetical protein
PLJHALKC_02291	gene	981				
PLJHALKC_02291	CDS	981			COG3039	IS5 family transposase ISKpn26
PLJHALKC_02292	gene	405	ygiW_2			
PLJHALKC_02292	CDS	405	ygiW_2		COG3111	Protein YgiW
PLJHALKC_02293	gene	147				
PLJHALKC_02293	CDS	147				hypothetical protein
PLJHALKC_02294	gene	432	osmC			
PLJHALKC_02294	CDS	432	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
PLJHALKC_02295	gene	870				
PLJHALKC_02295	CDS	870				hypothetical protein
PLJHALKC_02296	gene	687				
PLJHALKC_02296	CDS	687				hypothetical protein
PLJHALKC_02297	gene	924	mamB			
PLJHALKC_02297	CDS	924	mamB			Magnetosome protein MamB
PLJHALKC_02298	gene	918				
PLJHALKC_02298	CDS	918				hypothetical protein
PLJHALKC_02299	gene	2301	ydeP			
PLJHALKC_02299	CDS	2301	ydeP		COG0243	Protein YdeP
PLJHALKC_02300	gene	882	oxyR_2			
PLJHALKC_02300	CDS	882	oxyR_2			Hydrogen peroxide-inducible genes activator
PLJHALKC_02301	gene	1407	ydjE_1			
PLJHALKC_02301	CDS	1407	ydjE_1			Inner membrane metabolite transport protein YdjE
PLJHALKC_02302	gene	681	mgtC			
PLJHALKC_02302	CDS	681	mgtC		COG1285	Protein MgtC
PLJHALKC_02303	gene	1062	zapE_2			
PLJHALKC_02303	CDS	1062	zapE_2		COG1485	Cell division protein ZapE
PLJHALKC_02304	gene	2178	katG			
PLJHALKC_02304	CDS	2178	katG	1.11.1.21	COG0376	Catalase-peroxidase
PLJHALKC_02305	gene	933	dmlR_10			
PLJHALKC_02305	CDS	933	dmlR_10			HTH-type transcriptional regulator DmlR
PLJHALKC_02306	gene	435				
PLJHALKC_02306	CDS	435				hypothetical protein
PLJHALKC_02307	gene	477				
PLJHALKC_02307	CDS	477				hypothetical protein
PLJHALKC_02308	gene	1911	mrdA_1			
PLJHALKC_02308	CDS	1911	mrdA_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
PLJHALKC_02309	gene	738	ipuF			
PLJHALKC_02309	CDS	738	ipuF	3.4.-.-		Gamma-glutamyl-L-1-hydroxyisopropylamide hydrolase
PLJHALKC_02310	gene	2286				
PLJHALKC_02310	CDS	2286				hypothetical protein
PLJHALKC_02311	gene	1143	pqqE			
PLJHALKC_02311	CDS	1143	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
PLJHALKC_02312	gene	279	pqqD			
PLJHALKC_02312	CDS	279	pqqD			PqqA binding protein
PLJHALKC_02313	gene	756	pqqC			
PLJHALKC_02313	CDS	756	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
PLJHALKC_02314	gene	927	pqqB			
PLJHALKC_02314	CDS	927	pqqB		COG1235	Coenzyme PQQ synthesis protein B
PLJHALKC_02315	gene	1020				
PLJHALKC_02315	CDS	1020				hypothetical protein
PLJHALKC_02316	gene	993	dhmA			
PLJHALKC_02316	CDS	993	dhmA	3.8.1.5		Haloalkane dehalogenase
PLJHALKC_02317	gene	741	ompR_2			
PLJHALKC_02317	CDS	741	ompR_2			Transcriptional regulatory protein OmpR
PLJHALKC_02318	gene	1344	rcsC_3			
PLJHALKC_02318	CDS	1344	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
PLJHALKC_02319	gene	1191	dipZ			
PLJHALKC_02319	CDS	1191	dipZ		COG0785	Protein DipZ
PLJHALKC_02320	gene	882	yofA_2			
PLJHALKC_02320	CDS	882	yofA_2		COG0583	HTH-type transcriptional regulator YofA
PLJHALKC_02321	gene	1473	ddc			
PLJHALKC_02321	CDS	1473	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
PLJHALKC_02322	gene	1383	dat			
PLJHALKC_02322	CDS	1383	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
PLJHALKC_02323	gene	936				
PLJHALKC_02323	CDS	936			COG0715	Putative thiamine biosynthesis protein
PLJHALKC_02324	gene	696	ribX_2			
PLJHALKC_02324	CDS	696	ribX_2			Riboflavin transport system permease protein RibX
PLJHALKC_02325	gene	729	ssuB_2			
PLJHALKC_02325	CDS	729	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
PLJHALKC_02326	gene	696	tenA_1			
PLJHALKC_02326	CDS	696	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
PLJHALKC_02327	gene	267				
PLJHALKC_02327	CDS	267				hypothetical protein
PLJHALKC_02328	gene	1107				
PLJHALKC_02328	CDS	1107				hypothetical protein
PLJHALKC_02329	gene	1173	ntdC			
PLJHALKC_02329	CDS	1173	ntdC	1.1.1.361	COG0673	Glucose-6-phosphate 3-dehydrogenase
PLJHALKC_02330	gene	924	iolE_1			
PLJHALKC_02330	CDS	924	iolE_1	4.2.1.44	COG1082	Inosose dehydratase
PLJHALKC_02331	gene	1041				
PLJHALKC_02331	CDS	1041				hypothetical protein
PLJHALKC_02332	gene	1140	dgcM			
PLJHALKC_02332	CDS	1140	dgcM	2.7.7.65	COG2199	Diguanylate cyclase DgcM
PLJHALKC_02333	gene	1311	guaD_2			
PLJHALKC_02333	CDS	1311	guaD_2	3.5.4.3	COG0402	Guanine deaminase
PLJHALKC_02334	gene	1497	pucI			
PLJHALKC_02334	CDS	1497	pucI		COG1953	putative allantoin permease
PLJHALKC_02335	gene	717				
PLJHALKC_02335	CDS	717				hypothetical protein
PLJHALKC_02336	gene	744	hyuA			
PLJHALKC_02336	CDS	744	hyuA	5.1.99.5	COG4126	Hydantoin racemase
PLJHALKC_02337	gene	933				
PLJHALKC_02337	CDS	933				hypothetical protein
PLJHALKC_02338	gene	768				
PLJHALKC_02338	CDS	768				hypothetical protein
PLJHALKC_02339	gene	768	nimR_2			
PLJHALKC_02339	CDS	768	nimR_2			HTH-type transcriptional regulator NimR
PLJHALKC_02340	gene	618	pspA_1			
PLJHALKC_02340	CDS	618	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
PLJHALKC_02341	gene	1035	cdhR_2			
PLJHALKC_02341	CDS	1035	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
PLJHALKC_02342	gene	762				
PLJHALKC_02342	CDS	762				hypothetical protein
PLJHALKC_02343	gene	636	azoR1			
PLJHALKC_02343	CDS	636	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
PLJHALKC_02344	gene	309				
PLJHALKC_02344	CDS	309				hypothetical protein
PLJHALKC_02345	gene	726				
PLJHALKC_02345	CDS	726				hypothetical protein
PLJHALKC_02346	gene	774	nimR_3			
PLJHALKC_02346	CDS	774	nimR_3			HTH-type transcriptional regulator NimR
PLJHALKC_02347	gene	900				
PLJHALKC_02347	CDS	900				hypothetical protein
PLJHALKC_02348	gene	411				
PLJHALKC_02348	CDS	411				hypothetical protein
PLJHALKC_02349	gene	936	dmlR_11			
PLJHALKC_02349	CDS	936	dmlR_11			HTH-type transcriptional regulator DmlR
PLJHALKC_02350	gene	435				
PLJHALKC_02350	CDS	435				hypothetical protein
PLJHALKC_02351	gene	492				
PLJHALKC_02351	CDS	492				hypothetical protein
PLJHALKC_02352	gene	1275	fabF_1			
PLJHALKC_02352	CDS	1275	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
PLJHALKC_02353	gene	1563	emrB_2			
PLJHALKC_02353	CDS	1563	emrB_2			Colistin resistance protein EmrB
PLJHALKC_02354	gene	1041	emrA_2			
PLJHALKC_02354	CDS	1041	emrA_2			Colistin resistance protein EmrA
PLJHALKC_02355	gene	558				
PLJHALKC_02355	CDS	558				hypothetical protein
PLJHALKC_02356	gene	1119	asd_2			
PLJHALKC_02356	CDS	1119	asd_2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
PLJHALKC_02357	gene	423	phnO			
PLJHALKC_02357	CDS	423	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
PLJHALKC_02358	gene	387				
PLJHALKC_02358	CDS	387				hypothetical protein
PLJHALKC_02359	gene	1398	atzE			
PLJHALKC_02359	CDS	1398	atzE	3.5.1.131		1-carboxybiuret hydrolase subunit AtzE
PLJHALKC_02360	gene	186				
PLJHALKC_02360	CDS	186				hypothetical protein
PLJHALKC_02361	gene	1587	hpxW			
PLJHALKC_02361	CDS	1587	hpxW	3.5.1.126	COG0405	Oxamate amidohydrolase proenzyme
PLJHALKC_02362	gene	840				
PLJHALKC_02362	CDS	840				hypothetical protein
PLJHALKC_02363	gene	786	fliY_3			
PLJHALKC_02363	CDS	786	fliY_3		COG0834	L-cystine-binding protein FliY
PLJHALKC_02364	gene	666				
PLJHALKC_02364	CDS	666				hypothetical protein
PLJHALKC_02365	gene	660	yecS_2			
PLJHALKC_02365	CDS	660	yecS_2		COG0765	L-cystine transport system permease protein YecS
PLJHALKC_02366	gene	738	glnQ_4			
PLJHALKC_02366	CDS	738	glnQ_4			Glutamine transport ATP-binding protein GlnQ
PLJHALKC_02367	gene	1242	pucG			
PLJHALKC_02367	CDS	1242	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
PLJHALKC_02368	gene	1260	amaB_1			
PLJHALKC_02368	CDS	1260	amaB_1	3.5.1.87		N-carbamoyl-L-amino acid hydrolase
PLJHALKC_02369	gene	978				
PLJHALKC_02369	CDS	978		1.6.5.11	COG2070	NADH:quinone reductase
PLJHALKC_02370	gene	897	dmlR_12			
PLJHALKC_02370	CDS	897	dmlR_12			HTH-type transcriptional regulator DmlR
PLJHALKC_02371	gene	534				
PLJHALKC_02371	CDS	534				hypothetical protein
PLJHALKC_02372	gene	1101	namA_1			
PLJHALKC_02372	CDS	1101	namA_1	1.6.99.1	COG1902	NADPH dehydrogenase
PLJHALKC_02373	gene	1608				
PLJHALKC_02373	CDS	1608				hypothetical protein
PLJHALKC_02374	gene	1233	yjhB			
PLJHALKC_02374	CDS	1233	yjhB			Putative metabolite transport protein YjhB
PLJHALKC_02375	gene	915				
PLJHALKC_02375	CDS	915				hypothetical protein
PLJHALKC_02376	gene	1101				
PLJHALKC_02376	CDS	1101				hypothetical protein
PLJHALKC_02377	gene	579				
PLJHALKC_02377	CDS	579				hypothetical protein
PLJHALKC_02378	gene	537				
PLJHALKC_02378	CDS	537				hypothetical protein
PLJHALKC_02379	gene	1299	oxlT			
PLJHALKC_02379	CDS	1299	oxlT			Oxalate:formate antiporter
PLJHALKC_02380	gene	1059	gntR_2			
PLJHALKC_02380	CDS	1059	gntR_2			HTH-type transcriptional regulator GntR
PLJHALKC_02381	gene	438	ulaC_1			
PLJHALKC_02381	CDS	438	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
PLJHALKC_02382	gene	267	ulaB_1			
PLJHALKC_02382	CDS	267	ulaB_1	2.7.1.194		Ascorbate-specific PTS system EIIB component
PLJHALKC_02383	gene	1263	ulaA_1			
PLJHALKC_02383	CDS	1263	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
PLJHALKC_02384	gene	681	alsE_1			
PLJHALKC_02384	CDS	681	alsE_1	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
PLJHALKC_02385	gene	471	mngA			
PLJHALKC_02385	CDS	471	mngA		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
PLJHALKC_02386	gene	924				
PLJHALKC_02386	CDS	924			COG3039	IS5 family transposase IS903
PLJHALKC_02387	gene	336	manP			
PLJHALKC_02387	CDS	336	manP		COG1299	PTS system mannose-specific EIIBCA component
PLJHALKC_02388	gene	1107	fruA_3			
PLJHALKC_02388	CDS	1107	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
PLJHALKC_02389	gene	621	rhtB_1			
PLJHALKC_02389	CDS	621	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
PLJHALKC_02390	gene	1209				
PLJHALKC_02390	CDS	1209				hypothetical protein
PLJHALKC_02391	gene	903	dmlR_13			
PLJHALKC_02391	CDS	903	dmlR_13			HTH-type transcriptional regulator DmlR
PLJHALKC_02392	gene	888	dmlR_14			
PLJHALKC_02392	CDS	888	dmlR_14			HTH-type transcriptional regulator DmlR
PLJHALKC_02393	gene	792	attM			
PLJHALKC_02393	CDS	792	attM	3.1.1.81		N-acyl homoserine lactonase AttM
PLJHALKC_02394	gene	429				
PLJHALKC_02394	CDS	429				hypothetical protein
PLJHALKC_02395	gene	1143	dapE_2			
PLJHALKC_02395	CDS	1143	dapE_2	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
PLJHALKC_02396	gene	756				
PLJHALKC_02396	CDS	756				hypothetical protein
PLJHALKC_02397	gene	1080	opd			
PLJHALKC_02397	CDS	1080	opd	3.1.8.1		Parathion hydrolase
PLJHALKC_02398	gene	1002	rbsC_1			
PLJHALKC_02398	CDS	1002	rbsC_1		COG1172	Ribose import permease protein RbsC
PLJHALKC_02399	gene	783	frcA			
PLJHALKC_02399	CDS	783	frcA	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
PLJHALKC_02400	gene	1023	rbsR_1			
PLJHALKC_02400	CDS	1023	rbsR_1		COG1609	Ribose operon repressor
PLJHALKC_02401	gene	954	rbsB_1			
PLJHALKC_02401	CDS	954	rbsB_1		COG1879	Ribose import binding protein RbsB
PLJHALKC_02402	gene	873	rbsK_1			
PLJHALKC_02402	CDS	873	rbsK_1	2.7.1.15		Ribokinase
PLJHALKC_02403	gene	846				
PLJHALKC_02403	CDS	846				hypothetical protein
PLJHALKC_02404	gene	645	tenA_2			
PLJHALKC_02404	CDS	645	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
PLJHALKC_02405	gene	873				
PLJHALKC_02405	CDS	873				hypothetical protein
PLJHALKC_02406	gene	450	kbp			
PLJHALKC_02406	CDS	450	kbp		COG1652	Potassium binding protein Kbp
PLJHALKC_02407	gene	1392	pgtP			
PLJHALKC_02407	CDS	1392	pgtP		COG2271	Phosphoglycerate transporter protein
PLJHALKC_02408	gene	1221	pgtC			
PLJHALKC_02408	CDS	1221	pgtC		COG1840	Phosphoglycerate transport regulatory protein PgtC
PLJHALKC_02409	gene	1995	pgtB			
PLJHALKC_02409	CDS	1995	pgtB	2.7.13.3	COG4192	Phosphoglycerate transport system sensor protein PgtB
PLJHALKC_02410	gene	1251	dctD			
PLJHALKC_02410	CDS	1251	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
PLJHALKC_02411	gene	519				
PLJHALKC_02411	CDS	519				hypothetical protein
PLJHALKC_02412	gene	909	pgrR_5			
PLJHALKC_02412	CDS	909	pgrR_5			HTH-type transcriptional regulator PgrR
PLJHALKC_02413	gene	987	yajO_2			
PLJHALKC_02413	CDS	987	yajO_2	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
PLJHALKC_02414	gene	1182				
PLJHALKC_02414	CDS	1182				hypothetical protein
PLJHALKC_02415	gene	945				
PLJHALKC_02415	CDS	945		3.1.1.-		Lactonase drp35
PLJHALKC_02416	gene	1038	yajO_3			
PLJHALKC_02416	CDS	1038	yajO_3	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
PLJHALKC_02417	gene	477				
PLJHALKC_02417	CDS	477				hypothetical protein
PLJHALKC_02418	gene	372				
PLJHALKC_02418	CDS	372				hypothetical protein
PLJHALKC_02419	gene	915				
PLJHALKC_02419	CDS	915			COG1073	putative protein
PLJHALKC_02420	gene	240				
PLJHALKC_02420	CDS	240				hypothetical protein
PLJHALKC_02421	gene	930	rhaS_5			
PLJHALKC_02421	CDS	930	rhaS_5			HTH-type transcriptional activator RhaS
PLJHALKC_02422	gene	774	glcR_2			
PLJHALKC_02422	CDS	774	glcR_2		COG1349	HTH-type transcriptional repressor GlcR
PLJHALKC_02423	gene	1506	xylB_4			
PLJHALKC_02423	CDS	1506	xylB_4	2.7.1.17	COG1070	Xylulose kinase
PLJHALKC_02424	gene	714	deoC_1			
PLJHALKC_02424	CDS	714	deoC_1	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
PLJHALKC_02425	gene	801	srlR_4			
PLJHALKC_02425	CDS	801	srlR_4		COG1349	Glucitol operon repressor
PLJHALKC_02426	gene	690	alsE_2			
PLJHALKC_02426	CDS	690	alsE_2	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
PLJHALKC_02427	gene	942	rbsK_2			
PLJHALKC_02427	CDS	942	rbsK_2	2.7.1.15	COG0524	Ribokinase
PLJHALKC_02428	gene	1335	fucP_2			
PLJHALKC_02428	CDS	1335	fucP_2		COG0738	L-fucose-proton symporter
PLJHALKC_02429	gene	390				
PLJHALKC_02429	CDS	390				hypothetical protein
PLJHALKC_02430	gene	1557	lcfB			
PLJHALKC_02430	CDS	1557	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
PLJHALKC_02431	gene	1593	carA_1			
PLJHALKC_02431	CDS	1593	carA_1	2.8.3.23	COG4670	Caffeate CoA-transferase
PLJHALKC_02432	gene	735	fabG_3			
PLJHALKC_02432	CDS	735	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PLJHALKC_02433	gene	1191	thlA_3			
PLJHALKC_02433	CDS	1191	thlA_3	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
PLJHALKC_02434	gene	1338	ttuB_2			
PLJHALKC_02434	CDS	1338	ttuB_2			Putative tartrate transporter
PLJHALKC_02435	gene	879				
PLJHALKC_02435	CDS	879		3.1.1.99		6-deoxy-6-sulfogluconolactonase
PLJHALKC_02436	gene	1371	exuT_3			
PLJHALKC_02436	CDS	1371	exuT_3			Hexuronate transporter
PLJHALKC_02437	gene	1176	garK_3			
PLJHALKC_02437	CDS	1176	garK_3	2.7.1.165	COG1929	Glycerate 2-kinase
PLJHALKC_02438	gene	1158	cdaR_1			
PLJHALKC_02438	CDS	1158	cdaR_1		COG3835	Carbohydrate diacid regulator
PLJHALKC_02439	gene	876	mmsB			
PLJHALKC_02439	CDS	876	mmsB	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
PLJHALKC_02440	gene	885	cynR_5			
PLJHALKC_02440	CDS	885	cynR_5			HTH-type transcriptional regulator CynR
PLJHALKC_02441	gene	744				
PLJHALKC_02441	CDS	744				hypothetical protein
PLJHALKC_02442	gene	699	mngR_2			
PLJHALKC_02442	CDS	699	mngR_2		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
PLJHALKC_02443	gene	1533	malX_1			
PLJHALKC_02443	CDS	1533	malX_1		COG1263	PTS system maltose-specific EIICB component
PLJHALKC_02444	gene	1329	malH			
PLJHALKC_02444	CDS	1329	malH	3.2.1.122	COG1486	Maltose-6'-phosphate glucosidase
PLJHALKC_02445	gene	1446	iolT			
PLJHALKC_02445	CDS	1446	iolT			Major myo-inositol transporter IolT
PLJHALKC_02446	gene	444	fruB_2			
PLJHALKC_02446	CDS	444	fruB_2		COG1925	Multiphosphoryl transfer protein
PLJHALKC_02447	gene	240				
PLJHALKC_02447	CDS	240				hypothetical protein
PLJHALKC_02448	gene	141				
PLJHALKC_02448	CDS	141				hypothetical protein
PLJHALKC_02449	gene	930				
PLJHALKC_02449	CDS	930				hypothetical protein
PLJHALKC_02450	gene	1656				
PLJHALKC_02450	CDS	1656			COG2199	putative signaling protein
PLJHALKC_02451	gene	249				
PLJHALKC_02451	CDS	249				hypothetical protein
PLJHALKC_02452	gene	219				
PLJHALKC_02452	CDS	219				hypothetical protein
PLJHALKC_02453	gene	783	map_1			
PLJHALKC_02453	CDS	783	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
PLJHALKC_02454	gene	288				
PLJHALKC_02454	CDS	288				hypothetical protein
PLJHALKC_02455	gene	564	fimA_2			
PLJHALKC_02455	CDS	564	fimA_2			Type-1 fimbrial protein, A chain
PLJHALKC_02456	gene	315	yraI_2			
PLJHALKC_02456	CDS	315	yraI_2			putative fimbrial chaperone YraI
PLJHALKC_02457	gene	981				
PLJHALKC_02457	CDS	981			COG3039	IS5 family transposase ISKpn26
PLJHALKC_02458	gene	498				
PLJHALKC_02458	CDS	498				hypothetical protein
PLJHALKC_02459	gene	2502	fimD_4			
PLJHALKC_02459	CDS	2502	fimD_4		COG3188	Outer membrane usher protein FimD
PLJHALKC_02460	gene	1005	mrkD_2			
PLJHALKC_02460	CDS	1005	mrkD_2			Fimbria adhesin protein
PLJHALKC_02461	gene	1293				
PLJHALKC_02461	CDS	1293				hypothetical protein
PLJHALKC_02462	gene	1323	hipA			
PLJHALKC_02462	CDS	1323	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
PLJHALKC_02463	gene	288	hipB			
PLJHALKC_02463	CDS	288	hipB		COG1396	Antitoxin HipB
PLJHALKC_02464	gene	327	pucM			
PLJHALKC_02464	CDS	327	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
PLJHALKC_02465	gene	501	uao			
PLJHALKC_02465	CDS	501	uao			Uric acid degradation bifunctional protein
PLJHALKC_02466	gene	1380	xanP_2			
PLJHALKC_02466	CDS	1380	xanP_2		COG2233	Xanthine permease XanP
PLJHALKC_02467	gene	1155	hpxO			
PLJHALKC_02467	CDS	1155	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
PLJHALKC_02468	gene	924	argP_3			
PLJHALKC_02468	CDS	924	argP_3			HTH-type transcriptional regulator ArgP
PLJHALKC_02469	gene	1038	ndmA			
PLJHALKC_02469	CDS	1038	ndmA	1.14.13.178		Methylxanthine N1-demethylase NdmA
PLJHALKC_02470	gene	975	pobB			
PLJHALKC_02470	CDS	975	pobB	1.-.-.-		Phenoxybenzoate dioxygenase subunit beta
PLJHALKC_02471	gene	1239	nepI_2			
PLJHALKC_02471	CDS	1239	nepI_2		COG2814	Purine ribonucleoside efflux pump NepI
PLJHALKC_02472	gene	945	rclR			
PLJHALKC_02472	CDS	945	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
PLJHALKC_02473	gene	756				
PLJHALKC_02473	CDS	756				hypothetical protein
PLJHALKC_02474	gene	312				
PLJHALKC_02474	CDS	312				hypothetical protein
PLJHALKC_02475	gene	264				
PLJHALKC_02475	CDS	264				hypothetical protein
PLJHALKC_02476	gene	1029	vldW_3			
PLJHALKC_02476	CDS	1029	vldW_3	1.14.11.52		Validamycin A dioxygenase
PLJHALKC_02477	gene	807	metQ_2			
PLJHALKC_02477	CDS	807	metQ_2		COG1464	D-methionine-binding lipoprotein MetQ
PLJHALKC_02478	gene	792	metN2			
PLJHALKC_02478	CDS	792	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
PLJHALKC_02479	gene	672	metI_2			
PLJHALKC_02479	CDS	672	metI_2		COG2011	D-methionine transport system permease protein MetI
PLJHALKC_02480	gene	1059	pnoA			
PLJHALKC_02480	CDS	1059	pnoA	1.13.12.-		Nitronate monooxygenase
PLJHALKC_02481	gene	846	gltR_1			
PLJHALKC_02481	CDS	846	gltR_1		COG0583	HTH-type transcriptional regulator GltR
PLJHALKC_02482	gene	1158				
PLJHALKC_02482	CDS	1158				hypothetical protein
PLJHALKC_02483	gene	423	yycE			
PLJHALKC_02483	CDS	423	yycE			putative protein YycE
PLJHALKC_02484	gene	1188	yhhS_2			
PLJHALKC_02484	CDS	1188	yhhS_2			putative MFS-type transporter YhhS
PLJHALKC_02485	gene	291				
PLJHALKC_02485	CDS	291				hypothetical protein
PLJHALKC_02486	gene	762	tam			
PLJHALKC_02486	CDS	762	tam	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
PLJHALKC_02487	gene	321				
PLJHALKC_02487	CDS	321				hypothetical protein
PLJHALKC_02488	gene	381				
PLJHALKC_02488	CDS	381				hypothetical protein
PLJHALKC_02489	gene	483	hcpA_2			
PLJHALKC_02489	CDS	483	hcpA_2		COG3157	Major exported protein
PLJHALKC_02490	gene	195				
PLJHALKC_02490	CDS	195				hypothetical protein
PLJHALKC_02491	gene	717				
PLJHALKC_02491	CDS	717				hypothetical protein
PLJHALKC_02492	gene	99				
PLJHALKC_02492	CDS	99				hypothetical protein
PLJHALKC_02493	gene	447				
PLJHALKC_02493	CDS	447				hypothetical protein
PLJHALKC_02494	gene	1452	uxaB_1			
PLJHALKC_02494	CDS	1452	uxaB_1	1.1.1.58	COG0246	Altronate oxidoreductase
PLJHALKC_02495	gene	531	ttr			
PLJHALKC_02495	CDS	531	ttr	2.3.1.-		Acetyltransferase
PLJHALKC_02496	gene	1425				
PLJHALKC_02496	CDS	1425				hypothetical protein
PLJHALKC_02497	gene	369				
PLJHALKC_02497	CDS	369				hypothetical protein
PLJHALKC_02498	gene	927	glsA2			
PLJHALKC_02498	CDS	927	glsA2	3.5.1.2	COG2066	Glutaminase 2
PLJHALKC_02499	gene	1389	sad_1			
PLJHALKC_02499	CDS	1389	sad_1	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
PLJHALKC_02500	gene	879	gltR_2			
PLJHALKC_02500	CDS	879	gltR_2		COG0583	HTH-type transcriptional regulator GltR
PLJHALKC_02501	gene	483				
PLJHALKC_02501	CDS	483				hypothetical protein
PLJHALKC_02502	gene	945	ldh1			
PLJHALKC_02502	CDS	945	ldh1	1.1.1.27		L-lactate dehydrogenase 1
PLJHALKC_02503	gene	762	glcR_3			
PLJHALKC_02503	CDS	762	glcR_3		COG1349	HTH-type transcriptional repressor GlcR
PLJHALKC_02504	gene	987	pdxA2			
PLJHALKC_02504	CDS	987	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
PLJHALKC_02505	gene	1236	dtnK			
